RepeatStatus,Rating,Marketing_Consent,isCash,isWeb,Briefcases,Backpacks,Clutches,Duffels,Totes,Messengers,Bifold_Wallets,Coin_Card_Holders,Passport_Wallets,Long_Wallets,Luggage_Tags,Lanyard,Bag_Straps,Bracelets,isMale,percentDiscount,Payment_Method
1,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,Stripe
1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.139664804,custom
0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,custom
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,custom
0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.1575,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,manual
1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.18,GrabPay
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,custom
1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.18,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.18,"Atome - 3 easy payments, 0% interest"
1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.1603125,"Atome - 3 easy payments, 0% interest"
0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.089605735,Cash
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,custom
1,5,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167431421,Stripe
1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1,custom
1,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.139052133,custom
0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.088028169,Stripe
0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13368984,"Atome - 3 easy payments, 0% interest"
0,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05,hoolah
1,5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,hoolah
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
1,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.229357798,Stripe
1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.362318841,"Atome - 3 easy payments, 0% interest"
0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.255102041,"Atome - 3 easy payments, 0% interest"
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13368984,custom
1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stripe
1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,manual
0,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.2,GrabPay
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
1,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,hoolah
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,hoolah
0,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,GrabPay
1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.111111111,"Atome - 3 easy payments, 0% interest"
0,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.079624665,GrabPay
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,hoolah
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,custom
1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GrabPay
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041949153,custom
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,custom
1,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,GrabPay
1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,custom
1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,GrabPay
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04380531,Stripe
0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.033760684,GrabPay
0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.043518519,custom
0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,custom
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
0,5,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.2,hoolah
0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.084946237,custom
0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.047588424,hoolah
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Cash
1,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,Stripe
1,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05,hoolah
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.039442231,hoolah
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,hoolah
1,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.05,"Atome - 3 easy payments, 0% interest"
1,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1,manual
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,GrabPay
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GrabPay
1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.4,custom
0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.039781022,Stripe
0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2,custom
0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.093506494,GrabPay
0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,custom
0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,"Atome - 3 easy payments, 0% interest"
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.046445498,hoolah
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stripe
1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,custom
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,GrabPay
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Stripe
0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.1,Stripe
0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,custom
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,custom
0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,custom
0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,"Atome - 3 easy payments, 0% interest"
1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,custom
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.092134831,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.038888889,Stripe
0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043695015,GrabPay + hoolah
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04380531,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,"Atome - 3 easy payments, 0% interest"
0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.082009226,Stripe
0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.088976378,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.04035533,hoolah
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.05,GrabPay
0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.2,"Atome - 3 easy payments, 0% interest"
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04035533,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,custom
0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.102040816,manual
1,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,custom
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,hoolah
0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.062893082,hoolah
1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,Cash
1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.05,Cash
0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.096746204,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,hoolah
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Gift Card + custom
0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.050761421,Stripe
1,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0.2,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.062893082,Stripe
0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.1,custom
1,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,hoolah
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,custom
1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.102040816,"Atome - 3 easy payments, 0% interest"
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,GrabPay
0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,
0,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.1,Stripe
0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Credit
1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.07751938,Stripe
1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,custom
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Stripe
1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.342465753,"Atome - 3 easy payments, 0% interest"
0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.497470489,Stripe
1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.5,"Atome - 3 easy payments, 0% interest"
1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,External Credit
0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126637555,External Debit
0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,Stripe
0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.375838926,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.084745763,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.422740525,Stripe
0,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,Stripe
0,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,Stripe
0,5,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.487046632,Stripe
0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.102040816,"Atome - 3 easy payments, 0% interest"
1,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.462,Stripe
0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.462203024,Stripe
0,3,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,"Atome - 3 easy payments, 0% interest"
1,4,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.495495495,GrabPay
0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444196429,"Atome - 3 easy payments, 0% interest"
0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.448051948,"Atome - 3 easy payments, 0% interest"
0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,custom
0,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498108449,Stripe
0,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.450980392,"Atome - 3 easy payments, 0% interest"
1,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0.5,Stripe
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GrabPay
1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.362637363,Stripe
0,5,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0.5,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,hoolah
1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,
1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Stripe
0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05,Stripe
0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,hoolah
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.15,Stripe
1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,custom
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.078125,Stripe
0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,External Debit
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.15503876,Stripe
1,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Stripe
1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.724637681,GrabPay
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,GrabPay
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.15,Stripe
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,custom
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.100671141,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.067114094,GrabPay
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Stripe
0,2,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.1,External Debit
0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,Stripe
0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,"Atome - 3 easy payments, 0% interest"
1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.088495575,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,GrabPay
0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.2,External Debit
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.050505051,Stripe
1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278756477,External Debit
1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
1,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.033557047,Stripe
0,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,Stripe
1,2,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,manual
1,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.033557047,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.056179775,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stripe
0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.068493151,Stripe
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1,Stripe
0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.028901734,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.059171598,Stripe
0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.084033613,"Atome - 3 easy payments, 0% interest"
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.068493151,Stripe
1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.048744821,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.042372881,Stripe
0,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.067114094,"Atome - 3 easy payments, 0% interest"
0,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,External Debit
0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,External Debit
1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,External Credit
1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,custom
0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Stripe
1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.318548387,custom
1,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.168067227,Stripe
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05,hoolah
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,Stripe
0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,External Debit
0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,Stripe
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Stripe
0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Stripe
1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.740740741,External Debit + manual
0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,5,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.1,Stripe
0,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.494949495,custom
0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.05,Stripe
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.406779661,custom
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,External Credit
0,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Stripe
