RepeatStatus,Gender,MEMBER_RATING,Accepts Marketing,Discount_Percentage,Total,Installment,Source,PersonalizationDone,NumberItemsTotal,Briefcases,Backpacks,Clutches,Duffels,Totes,Messengers,Bifold Wallets,Coin & Card Holders,Passport Wallets,Long Wallets,Luggage Tags,Lanyard,Bag Straps,Bracelets,Festive_purchase,Order_ID
1,F,5,no,0,463,Cash,web,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#5421
0,F,2,no,0.04,226.1,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5420
1,F,2,yes,0.2,492.8,Installment,web,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5418
0,M,2,yes,0.05,217.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5417
1,F,2,no,0.1,150.3,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5416
0,M,2,no,0.05,75.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5414
0,F,2,no,0.04,216.1,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5413
0,F,4,yes,0.03,113.05,Cash,web,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,#5412
0,F,2,no,0.04,206.6,Cash,pos,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5411
0,F,3,no,0.05,283.1,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,#5410
0,F,3,yes,0.05,217.55,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,#5409
0,M,2,yes,0.05,455.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5408
0,F,2,no,0,213,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5407
0,M,5,yes,0.05,178.6,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5406
0,F,2,no,0.1,177.3,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5405
0,F,5,yes,0.2,389.6,Installment,web,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5404
0,M,2,no,0.08,340.4,Cash,pos,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,#5403
0,M,4,yes,0.05,296.2,Installment,web,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,#5402
0,F,3,yes,0.05,170.05,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5401
0,F,3,yes,0.05,170.05,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#5399
0,M,5,yes,0.05,594.7,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5398
0,F,4,yes,0.05,160.55,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#5396
1,F,5,yes,0.05,169.1,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5395
0,F,2,yes,0.05,283.1,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5394
0,F,2,yes,0.04,241.1,Installment,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5393
0,M,2,yes,0,164,Installment,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5392
1,M,3,yes,0.05,435.1,Installment,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5391
0,M,2,yes,0.05,75.05,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#5389
0,F,2,yes,0.05,159.6,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5387
0,F,2,no,0,98,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5386
0,F,4,yes,0.04,131.55,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#5384
0,F,2,no,0.2,476.8,Cash,pos,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#5383
0,F,4,no,0,278,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#5382
0,M,2,yes,0.09,209.4,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#5381
0,F,3,no,0.05,157.7,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5380
0,F,2,no,0.05,378.1,Installment,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#5379
0,F,2,no,0.05,188.1,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5378
0,F,4,yes,0.05,201.2,Installment,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5377
0,M,3,yes,0.05,168.15,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5376
0,M,2,yes,0.05,159.6,Cash,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#5375
0,F,5,yes,0,127,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5374
0,F,3,yes,0,79,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5371
0,F,4,yes,0,297,Cash,web,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#5370
0,F,2,yes,0.1,338.4,Cash,web,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5368
0,M,2,yes,0.05,214.7,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5367
1,M,2,yes,0,360,Cash,web,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5366
0,M,2,no,0.05,132.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5365
0,F,5,yes,0.05,130.15,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5364
0,M,2,yes,0.1,304.2,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5363
0,M,5,yes,0,79,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5362
0,F,5,yes,0.05,177.65,Installment,web,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#5360
0,F,2,yes,0.05,75.05,Cash,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,#5358
1,F,2,yes,0.05,65.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5357
0,F,2,no,0.1,179.1,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5356
0,F,2,yes,0.1,716.4,Cash,pos,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#5355
0,M,2,yes,0.1,134.1,Installment,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5354
0,F,3,yes,0.05,160.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5352
0,M,2,no,0.09,323.2,Installment,web,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,#5351
0,M,2,yes,0.04,121.1,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5350
0,F,3,yes,0.04,326.1,Installment,web,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,#5349
0,M,3,yes,0.05,75.05,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5348
0,F,2,yes,0.04,216.1,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5347
0,M,2,yes,0,136,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5346
0,F,2,no,0.05,151.05,Installment,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5345
0,M,3,yes,0.08,143.28,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5344
0,M,2,no,0.1,246.6,Installment,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5343
0,F,2,yes,0.1,143.1,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5342
0,M,2,yes,0.09,231.4,Cash,web,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5341
0,M,2,yes,0.04,189.05,Installment,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5340
0,M,2,no,0.05,101.65,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5339
0,M,2,no,0.2,619.2,Installment,web,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,#5338
0,F,2,no,0.05,188.1,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5337
0,M,2,yes,0,239,Cash,pos,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#5336
0,F,2,no,0.1,143.1,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5335
0,M,2,yes,0,164,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5329
0,M,2,yes,0.1,168.3,Installment,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5328
0,F,3,no,0.06,149,Installment,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,#5327
1,M,5,no,0.05,188.1,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5325
0,M,2,yes,0.1,416.4,Installment,web,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,#5324
0,F,2,yes,0.05,160.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5323
0,F,2,no,0.05,473.1,Installment,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5322
0,M,2,no,0,226,Cash,web,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#5321
0,F,4,no,0.05,187,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5318
1,M,2,yes,0.2,491.2,Cash,web,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,#5317
0,M,4,yes,0.06,149,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5316
0,M,2,yes,0.1,258.3,Cash,pos,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,#5315
0,M,2,yes,0.1,143.1,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,#5312
1,F,3,yes,0.1,88,Installment,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5310
0,M,2,no,0.1,169.2,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5308
0,M,2,yes,0,298,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5306
0,M,3,yes,0.1,532.8,Cash,web,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5304
0,F,4,yes,0,246,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5303
1,M,2,yes,0.08,119,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,#5300
1,M,2,no,0,148,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5298
0,M,2,yes,0.5,298,Cash,web,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5296
1,M,1,yes,0.5,385,Installment,web,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5294
0,F,2,no,0.5,98,Cash,web,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,#5293
0,M,2,no,0.38,279,Cash,web,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5292
0,F,3,yes,0.08,108,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5291
0,F,5,yes,0.42,198,Cash,web,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#5290
0,F,3,yes,0.5,188,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5289
0,F,4,no,0.5,88,Cash,web,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#5288
0,M,5,yes,0.49,198,Cash,web,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5287
0,M,3,yes,0.1,88,Installment,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5286
0,M,2,yes,0.46,498,Cash,web,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5284
0,F,3,yes,0.5,248,Installment,web,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5283
0,M,5,no,0.44,498,Installment,web,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#5281
0,M,2,no,0.45,425,Installment,web,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#5280
0,M,2,no,0.2,134.4,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5279
0,F,3,yes,0.5,398,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5277
0,M,5,yes,0.45,168,Installment,web,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5276
0,F,2,yes,0,348,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5273
0,M,5,no,0.5,248,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5271
0,M,2,yes,0,206,Installment,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5270
0,M,5,no,0,128,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5266
0,F,2,no,0.05,121.6,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5265
0,F,3,yes,0,199,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5264
0,M,2,no,0.1,237.6,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5263
0,M,3,no,0,207,Installment,web,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#5261
0,M,5,yes,0.15,143.65,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,#5260
0,F,4,no,0.15,118.15,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5258
0,F,2,yes,0.05,196.65,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5257
0,M,2,yes,0.08,118,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5256
0,M,2,yes,0,66,Cash,pos,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5255
0,M,2,no,0,98,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5254
0,M,5,yes,0.16,109,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5253
0,M,2,no,0,298,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#5251
0,M,2,yes,0.1,134.1,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5249
0,M,3,yes,0.1,151.2,Cash,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#5248
0,M,2,yes,0.15,152.15,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5247
0,F,2,yes,0.1,448.2,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#5246
0,F,2,yes,0.1,134,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5245
0,M,2,yes,0.07,139,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5244
1,M,3,yes,0.1,237.6,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5242
0,M,2,yes,0,128,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5241
0,F,2,yes,0.1,1122.3,Cash,pos,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5239
0,F,5,yes,0.05,129.2,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5238
0,M,2,yes,0.1,212.4,Installment,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5237
0,F,3,yes,0,119,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#5235
0,F,2,yes,0.15,151.3,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5234
0,M,2,yes,0.2,78.4,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5233
0,F,2,yes,0.05,188,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#5232
0,M,5,yes,0.1,403.2,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5228
0,F,3,yes,0.03,288,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5225
0,F,3,yes,0.06,168,Cash,web,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#5224
0,M,2,no,0.1,204.3,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5222
0,M,2,no,0,136,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5221
0,F,4,yes,0.07,136,Cash,web,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#5219
0,M,5,yes,0.1,160.2,Cash,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5218
0,F,3,no,0.03,336,Cash,web,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5217
0,M,3,yes,0.06,159,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5216
0,M,2,yes,0.08,109,Installment,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5215
0,M,2,no,0,178,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#5214
0,F,2,no,0.07,136,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5213
0,M,3,yes,0,286,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5211
0,M,2,yes,0,172,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5210
0,M,2,yes,0.05,195.15,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5209
0,F,3,yes,0.04,226,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5207
0,M,2,yes,0,169,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5206
0,M,4,no,0.07,139,Installment,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5205
0,F,5,yes,0.05,139.65,Cash,web,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5201
0,M,2,yes,0,276,Cash,pos,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5199
0,F,2,no,0,198,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5196
0,F,2,yes,0.05,121.6,Installment,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#5193
0,F,3,yes,0.1,151.2,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5192
0,F,2,yes,0,216,Cash,pos,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5191
0,M,2,yes,0.05,346.75,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5190
0,M,2,no,0,126,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5189
0,M,3,yes,0,257,Cash,web,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5188
0,F,2,yes,0,127,Cash,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5186
0,M,5,yes,0.1,176.4,Cash,web,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#5184
0,F,3,yes,0,136,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5183
0,M,2,no,0.49,100,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5181
0,F,2,no,0,196,Cash,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5180
0,F,4,no,0.05,122.55,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#5179
0,F,1,yes,0.41,35,Cash,pos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,#5178
0,F,4,yes,0,79,Cash,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,#5176
1,M,4,no,0.8,50,Cash,pos,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5173
0,M,2,yes,0,116,Installment,web,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5172
0,F,3,no,0.05,169.1,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#5171
0,M,2,no,0.05,178.6,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#5170
1,F,2,no,0.52,120,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5166
0,M,2,yes,0.05,283.1,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5165
0,F,5,yes,0,268,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5164
0,M,4,yes,0.13,69,Installment,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5162
0,M,2,no,0,88,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5161
0,F,2,yes,0.33,200,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5160
0,F,2,yes,0.25,300,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5159
0,F,3,yes,0.13,200,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5158
0,M,2,yes,0.28,150,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5157
0,M,2,yes,0.29,120,Cash,pos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,#5154
1,F,5,yes,0.33,200,Cash,pos,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5153
0,F,2,yes,0,168,Installment,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5148
0,F,2,no,0,98,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5147
0,M,2,no,0.33,200,Cash,web,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#5146
0,M,2,no,0.27,35,Cash,web,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#5145
0,F,3,yes,0.1,275.4,Cash,web,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5144
0,F,5,yes,0.03,326,Installment,web,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5142
0,M,4,yes,0.1,248.4,Cash,web,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5140
0,F,2,yes,0.18,258.8,Cash,pos,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5139
0,F,2,yes,0.1,248.4,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5138
0,F,4,yes,0.07,139,Cash,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#5136
0,M,3,no,0.07,126,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5135
1,M,2,no,0.08,118,Cash,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5134
0,F,2,yes,0,118,Installment,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,#5133
0,M,3,no,0.31,45,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5132
0,M,3,yes,0.55,80,Cash,pos,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#5131
0,F,2,no,0.54,100,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5130
0,M,2,yes,0.29,120,Cash,pos,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,#5127
1,M,2,no,0.03,326,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5126
0,F,4,yes,0.38,160,Cash,pos,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5125
0,M,2,yes,0.33,80,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5124
0,F,5,yes,0.33,60,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5122
1,F,2,no,0.31,40,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5121
0,M,2,no,0.37,100,Cash,pos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5120
0,M,2,yes,0.39,60,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5119
1,M,5,yes,0.4,150,Cash,pos,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,#5116
0,F,4,yes,0.06,157,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5114
0,F,5,no,0.11,79,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5113
0,F,2,yes,0.05,188,Cash,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#5112
0,M,2,no,0,248,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5110
0,F,2,no,0.04,269,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5109
0,M,2,no,0,264,Installment,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5108
0,M,4,yes,0.1,370.8,Cash,web,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,#5107
0,M,2,yes,0,279,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5106
1,M,3,no,0.08,109,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5104
0,F,2,no,0.03,286,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5103
0,F,2,yes,0.04,236,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5102
0,M,2,yes,0,198,Installment,web,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,#5101
0,F,2,yes,0,99,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5100
0,F,2,no,0.05,122.55,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5098
0,M,2,yes,0,354,Cash,web,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5097
0,M,2,yes,0.1,152.1,Cash,web,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,#5095
